"Date","Price","Open","High","Low","Vol.","Change %"
"03/14/2025","41,500.0","42,800.0","42,800.0","41,300.0","1.21M","-2.24%"
"03/13/2025","42,450.0","42,500.0","43,400.0","42,400.0","843.90K","0.47%"
"03/12/2025","42,250.0","43,100.0","43,350.0","42,250.0","1.81M","-1.97%"
"03/11/2025","43,100.0","43,050.0","43,300.0","42,950.0","1.60M","-1.93%"
"03/10/2025","43,950.0","44,500.0","44,500.0","43,900.0","910.00K","-0.90%"
"03/07/2025","44,350.0","44,800.0","44,850.0","44,300.0","596.20K","-0.56%"
"03/06/2025","44,600.0","44,150.0","44,800.0","44,000.0","1.05M","1.36%"
"03/05/2025","44,000.0","44,150.0","44,650.0","44,000.0","644.90K","-0.34%"
"03/04/2025","44,150.0","44,150.0","44,250.0","43,850.0","1.09M","-0.45%"
"03/03/2025","44,350.0","44,400.0","44,800.0","44,300.0","646.40K","-0.11%"
"02/28/2025","44,400.0","44,450.0","44,650.0","44,250.0","793.90K","-0.11%"
"02/27/2025","44,450.0","44,900.0","44,900.0","44,300.0","526.30K","-0.34%"
"02/26/2025","44,600.0","44,250.0","45,000.0","44,200.0","952.60K","0.90%"
"02/25/2025","44,200.0","44,300.0","44,600.0","44,000.0","939.90K","0.11%"
"02/24/2025","44,150.0","44,700.0","44,700.0","44,000.0","1.67M","-1.23%"
"02/21/2025","44,700.0","45,000.0","45,000.0","44,550.0","880.00K","-0.45%"
"02/20/2025","44,900.0","45,350.0","45,450.0","44,850.0","676.70K","-0.77%"
"02/19/2025","45,250.0","44,650.0","45,300.0","44,500.0","1.06M","1.46%"
"02/18/2025","44,600.0","44,600.0","44,900.0","44,500.0","590.50K","0.11%"
"02/17/2025","44,550.0","45,000.0","45,000.0","44,550.0","917.40K","-1.00%"
"02/14/2025","45,000.0","45,600.0","45,600.0","45,000.0","811.20K","-0.55%"
"02/13/2025","45,250.0","45,500.0","45,500.0","45,000.0","564.50K","-0.22%"
"02/12/2025","45,350.0","44,800.0","45,750.0","44,800.0","862.70K","1.57%"
"02/11/2025","44,650.0","44,300.0","44,850.0","44,150.0","800.40K","1.36%"
"02/10/2025","44,050.0","44,950.0","44,950.0","44,050.0","1.85M","-2.00%"
"02/07/2025","44,950.0","45,200.0","45,300.0","44,950.0","928.40K","-0.55%"
"02/06/2025","45,200.0","46,000.0","46,100.0","45,000.0","745.50K","-1.31%"
"02/05/2025","45,800.0","45,600.0","46,000.0","45,350.0","773.10K","0.88%"
"02/04/2025","45,400.0","45,200.0","45,500.0","45,050.0","794.80K","1.34%"
"02/03/2025","44,800.0","44,300.0","45,550.0","44,300.0","1.99M","-4.88%"
"01/24/2025","47,100.0","47,600.0","47,900.0","46,900.0","730.30K","-0.84%"
"01/23/2025","47,500.0","47,000.0","48,200.0","46,800.0","882.60K","2.37%"
"01/22/2025","46,400.0","47,000.0","47,350.0","46,400.0","544.40K","-1.17%"
"01/21/2025","46,950.0","46,650.0","47,450.0","46,650.0","670.00K","0.75%"
"01/20/2025","46,600.0","47,800.0","47,800.0","46,600.0","674.10K","-1.79%"
"01/17/2025","47,450.0","46,100.0","47,500.0","46,000.0","1.36M","2.93%"
"01/16/2025","46,100.0","45,800.0","46,400.0","45,500.0","956.90K","2.22%"
"01/15/2025","45,100.0","45,200.0","45,300.0","45,000.0","466.80K","0.67%"
"01/14/2025","44,800.0","45,300.0","45,450.0","44,800.0","585.60K","0.00%"
"01/13/2025","44,800.0","44,300.0","44,900.0","43,900.0","1.58M","0.34%"
"01/10/2025","44,650.0","46,000.0","46,400.0","44,650.0","1.78M","-2.93%"
