"Date","Price","Open","High","Low","Vol.","Change %"
"08/29/2012","10,124.3","10,230.3","10,442.3","10,124.3","380.11K","0.53%"
"08/28/2012","10,071.3","10,018.3","10,336.3","10,018.3","339.60K","-2.56%"
"08/27/2012","10,336.3","10,866.4","10,866.4","10,336.3","814.14K","-4.88%"
"08/24/2012","10,866.4","9,965.3","10,919.4","9,965.3","721.11K","4.06%"
"08/23/2012","10,442.3","10,760.4","10,813.4","10,442.3","831.73K","-4.83%"
"08/22/2012","10,972.4","10,707.3","11,131.4","10,707.3","867.27K","0.00%"
"08/21/2012","10,972.4","11,449.4","11,449.4","10,972.4","871.67K","-4.61%"
"08/20/2012","11,502.4","11,343.4","11,502.4","11,343.4","506.27K","0.93%"
"08/17/2012","11,396.4","11,343.4","11,396.4","11,343.4","592.13K","0.94%"
"08/16/2012","11,290.4","11,237.4","11,343.4","11,237.4","547.22K","0.47%"
"08/15/2012","11,237.4","11,184.4","11,237.4","11,131.4","941.49K","0.47%"
"08/14/2012","11,184.4","11,237.4","11,290.4","11,184.4","400.85K","-0.47%"
"08/13/2012","11,237.4","11,184.4","11,290.4","11,184.4","275.71K","0.00%"
"08/10/2012","11,237.4","11,078.4","11,237.4","11,078.4","401.48K","-0.47%"
"08/09/2012","11,290.4","11,025.4","11,290.4","11,025.4","477.02K","2.40%"
"08/08/2012","11,025.4","11,025.4","11,078.4","11,025.4","60.93K","0.48%"
"08/07/2012","10,972.4","10,972.4","11,131.4","10,972.4","339.19K","0.00%"
"08/06/2012","10,972.4","10,919.4","10,972.4","10,919.4","181.90K","0.00%"
"08/03/2012","10,972.4","10,972.4","11,078.4","10,972.4","90.57K","-0.48%"
"08/02/2012","11,025.4","10,972.4","11,078.4","10,972.4","176.64K","0.97%"
"08/01/2012","10,919.4","11,025.4","11,025.4","10,919.4","244.84K","-0.96%"
"07/31/2012","11,025.4","10,919.4","11,078.4","10,919.4","249.90K","0.97%"
"07/30/2012","10,919.4","10,866.4","10,919.4","10,866.4","120.37K","0.00%"
"07/27/2012","10,919.4","10,919.4","11,025.4","10,919.4","317.19K","0.00%"
"07/26/2012","10,919.4","10,866.4","11,025.4","10,866.4","177.45K","0.49%"
"07/25/2012","10,866.4","10,760.4","10,972.4","10,760.4","126.84K","0.00%"
"07/24/2012","10,866.4","11,025.4","11,025.4","10,866.4","145.03K","-1.44%"
"07/23/2012","11,025.4","10,972.4","11,078.4","10,919.4","263.69K","0.00%"
"07/20/2012","11,025.4","11,502.4","11,555.5","11,025.4","524.93K","-4.15%"
"07/19/2012","11,502.4","11,449.4","11,502.4","11,290.4","667.02K","0.93%"
"07/18/2012","11,396.4","11,131.4","11,449.4","11,131.4","619.97K","1.41%"
"07/17/2012","11,237.4","11,025.4","11,290.4","10,972.4","670.05K","0.00%"
"07/16/2012","11,237.4","10,972.4","11,237.4","10,866.4","656.78K","2.91%"
"07/13/2012","10,919.4","10,760.4","11,025.4","10,760.4","327.01K","1.48%"
"07/12/2012","10,760.4","10,654.3","10,760.4","10,601.3","395.73K","1.00%"
"07/11/2012","10,654.3","10,495.3","10,654.3","10,495.3","1.07M","1.51%"
"07/10/2012","10,495.3","10,495.3","10,601.3","10,495.3","774.10K","-1.00%"
"07/09/2012","10,601.3","10,601.3","10,654.3","10,548.3","371.69K","0.00%"
"07/06/2012","10,601.3","10,548.3","10,654.3","10,548.3","169.81K","0.50%"
"07/05/2012","10,548.3","10,548.3","10,601.3","10,495.3","116.29K","0.00%"
"07/04/2012","10,548.3","10,548.3","10,654.3","10,548.3","106.27K","0.00%"
"07/03/2012","10,548.3","10,601.3","10,654.3","10,495.3","447.01K","-0.50%"
"07/02/2012","10,601.3","10,654.3","10,707.3","10,601.3","248.74K","-0.50%"
"06/29/2012","10,654.3","10,654.3","10,760.4","10,654.3","274.70K","0.00%"
"06/28/2012","10,654.3","10,654.3","10,707.3","10,601.3","227.85K","0.00%"
"06/27/2012","10,654.3","10,707.3","10,866.4","10,654.3","520.62K","-0.49%"
"06/26/2012","10,707.3","10,760.4","10,866.4","10,707.3","627.23K","-1.46%"
"06/25/2012","10,866.4","11,131.4","11,131.4","10,866.4","296.20K","-1.91%"
"06/22/2012","11,078.4","11,131.4","11,184.4","11,078.4","455.70K","-0.48%"
"06/21/2012","11,131.4","11,025.4","11,131.4","11,025.4","303.53K","0.96%"
"06/20/2012","11,025.4","11,025.4","11,131.4","11,025.4","378.75K","0.00%"
"06/19/2012","11,025.4","11,184.4","11,290.4","11,025.4","303.63K","-1.89%"
"06/18/2012","11,237.4","11,343.4","11,396.4","11,131.4","669.60K","-0.47%"
"06/15/2012","11,290.4","11,396.4","11,502.4","11,290.4","1.18M","-0.93%"
"06/14/2012","11,396.4","11,555.5","11,555.5","11,396.4","631.42K","-1.38%"
"06/13/2012","11,555.5","11,502.4","11,555.5","11,290.4","749.57K","0.93%"
"06/12/2012","11,449.4","11,608.5","11,661.5","11,290.4","542.50K","0.47%"
"06/11/2012","11,396.4","10,919.4","11,396.4","10,866.4","2.26M","4.88%"
"06/08/2012","10,866.4","11,078.4","11,131.4","10,866.4","617.33K","0.00%"
"06/07/2012","10,866.4","10,972.4","11,131.4","10,866.4","752.56K","0.49%"
"06/06/2012","10,813.4","10,601.3","10,813.4","10,601.3","245.31K","2.51%"
"06/05/2012","10,548.3","10,601.3","10,707.3","10,548.3","621.27K","0.00%"
"06/04/2012","10,548.3","10,813.4","10,813.4","10,495.3","1.20M","-2.93%"
"06/01/2012","10,866.4","11,131.4","11,131.4","10,813.4","344.80K","0.49%"
"05/31/2012","10,813.4","10,919.4","11,078.4","10,760.4","396.79K","-1.45%"
"05/30/2012","10,972.4","10,919.4","11,131.4","10,866.4","437.99K","0.98%"
"05/29/2012","10,866.4","10,866.4","11,025.4","10,813.4","847.46K","-1.91%"
"05/28/2012","11,078.4","11,449.4","11,449.4","11,078.4","265.89K","-1.41%"
"05/25/2012","11,237.4","10,707.3","11,237.4","10,707.3","908.37K","4.95%"
"05/24/2012","10,707.3","10,813.4","11,025.4","10,654.3","602.89K","-2.89%"
"05/23/2012","11,025.4","11,131.4","11,502.4","11,025.4","1.13M","-2.80%"
"05/22/2012","11,343.4","11,661.5","11,661.5","11,290.4","433.21K","-2.73%"
"05/21/2012","11,661.5","11,555.5","11,714.5","11,343.4","1.04M","2.33%"
"05/18/2012","11,396.4","11,449.4","11,502.4","11,078.4","2.71M","-2.27%"
"05/17/2012","11,661.5","11,820.5","11,926.5","11,555.5","1.09M","-0.90%"
"05/16/2012","11,767.5","11,767.5","11,926.5","11,661.5","804.18K","0.00%"
"05/15/2012","11,767.5","12,350.6","12,403.6","11,767.5","1.21M","-4.72%"
"05/14/2012","12,350.6","12,085.5","12,509.6","12,032.5","3.66M","3.56%"
"05/11/2012","11,926.5","11,979.5","12,191.5","11,873.5","1.77M","0.00%"
"05/10/2012","11,926.5","11,873.5","12,191.5","11,767.5","1.12M","0.45%"
"05/09/2012","11,873.5","12,032.5","12,032.5","11,873.5","385.55K","-0.44%"
"05/08/2012","11,926.5","11,661.5","12,244.5","11,661.5","1.45M","1.81%"
"05/07/2012","11,714.5","11,661.5","11,767.5","11,608.5","789.90K","0.91%"
"05/04/2012","11,608.5","11,555.5","11,767.5","11,502.4","973.21K","0.92%"
"05/03/2012","11,502.4","11,661.5","11,661.5","11,502.4","398.34K","-1.36%"
"05/02/2012","11,661.5","11,714.5","11,714.5","11,555.5","739.01K","-0.45%"
"04/27/2012","11,714.5","11,555.5","11,767.5","11,555.5","963.18K","0.45%"
"04/26/2012","11,661.5","11,820.5","11,873.5","11,661.5","734.27K","-1.35%"
"04/25/2012","11,820.5","11,873.5","11,926.5","11,820.5","604.47K","0.45%"
"04/24/2012","11,767.5","11,873.5","11,873.5","11,714.5","840.80K","-0.89%"
"04/23/2012","11,873.5","12,032.5","12,032.5","11,873.5","396.87K","-0.88%"
