"Date","Price","Open","High","Low","Vol.","Change %"
"06/05/2013","5,831.3","5,671.5","6,150.8","5,431.9","5.51K","2.82%"
"06/04/2013","5,671.5","5,671.5","5,671.5","5,671.5","1.25K","0.00%"
"06/03/2013","5,671.5","5,591.6","5,671.5","5,511.8","2.38K","4.41%"
"05/31/2013","5,431.9","5,591.6","5,671.5","5,431.9","67.23K","-2.86%"
"05/30/2013","5,591.6","5,511.8","5,591.6","5,431.9","1.63K","0.00%"
"05/29/2013","5,591.6","5,591.6","5,591.6","5,591.6","0.13K","0.00%"
"05/28/2013","5,591.6","5,591.6","5,591.6","5,591.6","0.13K","-1.41%"
"05/27/2013","5,671.5","5,272.1","5,671.5","5,272.1","0.38K","0.00%"
"05/24/2013","5,671.5","5,591.6","5,671.5","5,272.1","2.75K","7.58%"
"05/23/2013","5,272.1","5,591.6","5,591.6","5,192.2","0.75K","0.00%"
"05/22/2013","5,272.1","5,591.6","5,671.5","5,192.2","4.38K","-7.04%"
"05/21/2013","5,671.5","5,431.9","5,671.5","5,431.9","0.88K","1.43%"
"05/20/2013","5,591.6","5,671.5","5,671.5","5,591.6","4.01K","-1.41%"
"05/17/2013","5,671.5","5,192.2","5,991.0","5,032.5","378.44K","1.43%"
"05/16/2013","5,591.6","5,591.6","5,591.6","5,591.6","0.50K","-1.41%"
"05/15/2013","5,671.5","5,831.3","5,831.3","5,112.4","3.38K","4.41%"
"05/14/2013","5,431.9","5,032.5","5,511.8","5,032.5","627.69K","-2.86%"
"05/13/2013","5,591.6","5,511.8","5,591.6","5,192.2","1.25M","1.45%"
"05/10/2013","5,511.8","5,431.9","5,591.6","5,112.4","2.88M","-1.43%"
"05/09/2013","5,591.6","5,032.5","5,911.2","5,032.5","0.38K","0.00%"
"05/08/2013","5,591.6","4,872.7","5,751.4","4,872.7","2.52M","0.00%"
"05/07/2013","5,591.6","5,112.4","5,591.6","4,952.6","4.90M","6.06%"
"05/06/2013","5,272.1","5,032.5","5,272.1","4,872.7","3.00K","3.13%"
"05/03/2013","5,112.4","4,872.7","5,192.2","4,792.8","6.38K","4.92%"
"05/02/2013","4,872.7","4,872.7","5,192.2","4,872.7","1.00K","-6.15%"
"04/26/2013","5,192.2","5,192.2","5,352.0","5,192.2","0.63K","6.56%"
"04/25/2013","4,872.7","4,792.8","5,431.9","4,792.8","11.77K","-4.69%"
"04/23/2013","5,112.4","4,792.8","5,352.0","4,792.8","1.63K","-3.03%"
"04/22/2013","5,272.1","4,952.6","5,352.0","4,952.6","1.13K","-2.94%"
"04/18/2013","5,431.9","5,431.9","5,431.9","5,352.0","1.25K","1.49%"
"04/17/2013","5,352.0","4,872.7","5,352.0","4,872.7","1.00K","0.00%"
"04/16/2013","5,352.0","4,952.6","5,352.0","4,872.7","2.88K","6.35%"
"04/15/2013","5,032.5","5,352.0","5,352.0","5,032.5","1.50K","-8.70%"
"04/12/2013","5,511.8","5,112.4","5,591.6","5,112.4","7.01K","0.00%"
"04/11/2013","5,511.8","5,431.9","5,591.6","5,431.9","2.88K","-1.43%"
"04/10/2013","5,591.6","5,671.5","5,671.5","5,591.6","2.50K","0.00%"
"04/09/2013","5,591.6","5,831.3","5,831.3","5,511.8","1.13K","0.00%"
"04/08/2013","5,591.6","5,831.3","5,831.3","5,192.2","1.75K","-2.78%"
"04/05/2013","5,751.4","5,352.0","5,831.3","5,272.1","2.00K","5.88%"
"04/04/2013","5,431.9","5,591.6","5,591.6","5,272.1","0.63K","-2.86%"
"04/03/2013","5,591.6","5,511.8","5,591.6","5,192.2","0.63K","9.38%"
"04/02/2013","5,112.4","5,511.8","5,831.3","5,112.4","1.00K","-5.88%"
"04/01/2013","5,431.9","5,431.9","5,431.9","5,431.9","2.38K","-1.45%"
"03/29/2013","5,511.8","5,192.2","5,751.4","5,192.2","7.89K","-4.17%"
"03/28/2013","5,751.4","5,112.4","5,751.4","5,032.5","4.26K","4.35%"
"03/27/2013","5,511.8","5,192.2","5,511.8","5,192.2","0.38K","-1.43%"
"03/26/2013","5,591.6","5,591.6","5,591.6","5,192.2","0.88K","1.45%"
"03/25/2013","5,511.8","5,431.9","5,831.3","5,431.9","1.25K","2.99%"
"03/22/2013","5,352.0","4,952.6","5,352.0","4,872.7","2.88K","0.00%"
"03/21/2013","5,352.0","5,192.2","5,431.9","5,032.5","5.76K","-2.90%"
"03/20/2013","5,511.8","5,511.8","5,591.6","5,032.5","2.75K","7.81%"
"03/19/2013","5,112.4","5,112.4","5,511.8","5,112.4","0.75K","-8.57%"
"03/15/2013","5,591.6","5,511.8","5,591.6","5,511.8","0.38K","-1.41%"
"03/14/2013","5,671.5","5,112.4","5,671.5","5,112.4","0.50K","0.00%"
"03/13/2013","5,671.5","5,511.8","5,671.5","5,511.8","1.00K","1.43%"
"03/12/2013","5,591.6","5,112.4","5,591.6","5,032.5","0.50K","1.45%"
"03/11/2013","5,511.8","5,431.9","5,511.8","5,431.9","1.00K","-1.43%"
"03/06/2013","5,591.6","5,352.0","5,591.6","5,352.0","6.26K","9.38%"
"03/05/2013","5,112.4","5,431.9","5,431.9","5,112.4","4.63K","-9.86%"
"03/04/2013","5,671.5","5,671.5","5,671.5","5,671.5","0.13K","0.00%"
"03/01/2013","5,671.5","5,192.2","5,671.5","5,112.4","0.75K","0.00%"
"02/28/2013","5,671.5","5,192.2","5,671.5","5,192.2","0.88K","0.00%"
"02/27/2013","5,671.5","5,192.2","5,751.4","5,192.2","0.50K","-1.39%"
"02/26/2013","5,751.4","5,831.3","5,831.3","5,751.4","0.63K","1.41%"
"02/25/2013","5,671.5","5,671.5","5,671.5","5,511.8","3.51K","1.43%"
"02/22/2013","5,591.6","5,272.1","5,751.4","5,272.1","1.50K","-2.78%"
"02/21/2013","5,751.4","5,831.3","5,831.3","5,751.4","4.63K","0.00%"
"02/20/2013","5,751.4","5,431.9","5,751.4","5,431.9","1.25K","-1.37%"
"02/19/2013","5,831.3","5,671.5","5,831.3","5,272.1","1.63K","0.00%"
"02/18/2013","5,831.3","5,671.5","5,831.3","5,671.5","2.38K","0.00%"
"02/08/2013","5,831.3","5,831.3","6,390.4","5,831.3","3.38K","0.00%"
"02/07/2013","5,831.3","5,831.3","5,831.3","5,831.3","0.13K","-2.67%"
"02/06/2013","5,991.0","5,671.5","5,991.0","5,671.5","0.25K","-3.85%"
"02/05/2013","6,230.7","5,831.3","6,230.7","5,831.3","2.88K","5.41%"
"02/04/2013","5,911.2","5,911.2","5,911.2","5,911.2","0.13K","0.00%"
"02/01/2013","5,911.2","5,831.3","5,911.2","5,591.6","14.52K","1.37%"
"01/31/2013","5,831.3","5,831.3","6,230.7","5,831.3","15.15K","2.82%"
"01/30/2013","5,671.5","5,591.6","5,671.5","5,591.6","24.79K","1.43%"
"01/29/2013","5,591.6","5,272.1","5,591.6","5,272.1","0.50K","6.06%"
"01/28/2013","5,272.1","5,272.1","5,272.1","5,272.1","0.13K","-7.04%"
"01/25/2013","5,671.5","5,671.5","6,230.7","5,671.5","0.50K","-8.97%"
"01/24/2013","6,230.7","6,550.2","6,550.2","6,230.7","0.38K","-1.27%"
"01/23/2013","6,310.6","5,431.9","6,310.6","5,272.1","6.13K","9.72%"
"01/22/2013","5,751.4","5,751.4","5,751.4","5,751.4","0.13K","0.00%"
"01/18/2013","5,751.4","5,591.6","5,751.4","5,032.5","26.79K","2.86%"
"01/16/2013","5,591.6","5,352.0","5,591.6","5,272.1","49.32K","0.00%"
"01/15/2013","5,591.6","5,591.6","5,591.6","5,591.6","0.13K","7.69%"
"01/14/2013","5,192.2","5,591.6","5,591.6","5,192.2","0.25K","-1.52%"
"01/11/2013","5,272.1","5,272.1","5,591.6","5,272.1","1.50K","0.00%"
"01/10/2013","5,272.1","5,431.9","5,831.3","5,192.2","1.76M","-2.94%"
"01/09/2013","5,431.9","5,751.4","5,751.4","5,431.9","0.50K","0.00%"
"01/08/2013","5,431.9","5,431.9","5,831.3","5,431.9","0.38K","-4.23%"
"01/07/2013","5,671.5","5,671.5","5,671.5","5,671.5","0.88K","5.97%"
"01/04/2013","5,352.0","6,150.8","6,150.8","5,352.0","0.38K","-6.94%"
"01/03/2013","5,751.4","5,751.4","5,911.2","5,751.4","3.76M","-6.49%"
"01/02/2013","6,150.8","6,150.8","6,150.8","6,150.8","0.13K","6.94%"
"12/28/2012","5,751.4","5,431.9","5,751.4","5,192.2","4.39M","5.88%"
"12/27/2012","5,431.9","5,431.9","5,431.9","5,112.4","1.26M","1.49%"
"12/26/2012","5,352.0","5,192.2","5,352.0","5,192.2","0.50K","1.52%"
"12/24/2012","5,272.1","4,792.8","5,272.1","4,792.8","0.25K","3.13%"
"12/21/2012","5,112.4","5,032.5","5,112.4","5,032.5","5.01M","-3.03%"
"12/20/2012","5,272.1","5,192.2","5,272.1","5,192.2","0.25K","1.54%"
"12/19/2012","5,192.2","5,192.2","5,192.2","4,792.8","0.75K","3.17%"
