"Date","Price","Open","High","Low","Vol.","Change %"
"10/10/2024","11,000.0","11,150.0","11,350.0","11,000.0","7.20M","-0.45%"
"10/09/2024","11,050.0","11,000.0","11,150.0","11,000.0","4.25M","1.38%"
"10/08/2024","10,900.0","11,000.0","11,050.0","10,900.0","3.39M","0.00%"
"10/07/2024","10,900.0","11,250.0","11,250.0","10,850.0","4.97M","-2.68%"
"10/04/2024","11,200.0","10,550.0","11,250.0","10,550.0","17.24M","6.16%"
"10/03/2024","10,550.0","10,900.0","11,050.0","10,550.0","7.80M","-3.21%"
"10/02/2024","10,900.0","11,000.0","11,100.0","10,850.0","4.70M","-2.24%"
"10/01/2024","11,150.0","10,850.0","11,150.0","10,750.0","11.91M","2.76%"
"09/30/2024","10,850.0","10,650.0","10,850.0","10,600.0","5.61M","1.88%"
"09/27/2024","10,650.0","10,750.0","10,750.0","10,600.0","5.32M","0.00%"
"09/26/2024","10,650.0","10,650.0","11,000.0","10,650.0","6.56M","0.00%"
"09/25/2024","10,650.0","10,600.0","10,750.0","10,550.0","6.07M","1.43%"
"09/24/2024","10,500.0","10,500.0","10,600.0","10,400.0","2.14M","0.96%"
"09/23/2024","10,400.0","10,500.0","10,600.0","10,400.0","4.32M","-2.80%"
"09/20/2024","10,700.0","10,600.0","10,750.0","10,600.0","4.99M","1.42%"
"09/19/2024","10,550.0","10,600.0","10,750.0","10,550.0","2.51M","0.00%"
"09/18/2024","10,550.0","10,500.0","10,750.0","10,450.0","4.18M","0.96%"
"09/17/2024","10,450.0","10,400.0","10,450.0","10,250.0","2.84M","0.97%"
"09/16/2024","10,350.0","10,500.0","10,600.0","10,350.0","2.56M","-0.96%"
"09/13/2024","10,450.0","10,450.0","10,500.0","10,300.0","3.45M","0.00%"
"09/12/2024","10,450.0","10,650.0","10,700.0","10,450.0","2.30M","-1.42%"
"09/11/2024","10,600.0","10,700.0","10,700.0","10,400.0","3.90M","-0.47%"
"09/10/2024","10,650.0","10,450.0","10,900.0","10,400.0","9.86M","2.40%"
"09/09/2024","10,400.0","10,300.0","10,400.0","10,150.0","2.80M","1.46%"
"09/06/2024","10,250.0","10,250.0","10,350.0","10,100.0","3.62M","0.49%"
"09/05/2024","10,200.0","10,400.0","10,400.0","10,100.0","4.31M","-0.49%"
"09/04/2024","10,250.0","10,500.0","10,500.0","10,100.0","10.39M","-3.76%"
"08/30/2024","10,650.0","10,800.0","10,850.0","10,650.0","5.99M","-1.84%"
"08/29/2024","10,850.0","11,050.0","11,050.0","10,750.0","5.79M","-1.36%"
"08/28/2024","11,000.0","10,550.0","11,200.0","10,500.0","27.36M","4.76%"
"08/27/2024","10,500.0","10,500.0","10,550.0","10,400.0","3.70M","0.48%"
"08/26/2024","10,450.0","10,500.0","10,700.0","10,400.0","5.01M","0.48%"
"08/23/2024","10,400.0","10,450.0","10,550.0","10,350.0","6.08M","-0.95%"
"08/22/2024","10,500.0","10,700.0","10,700.0","10,500.0","2.79M","-1.87%"
"08/21/2024","10,700.0","10,600.0","10,700.0","10,500.0","4.60M","0.94%"
"08/20/2024","10,600.0","10,650.0","10,850.0","10,550.0","6.99M","0.95%"
"08/19/2024","10,500.0","10,550.0","10,650.0","10,400.0","4.15M","0.96%"
"08/16/2024","10,400.0","10,250.0","10,500.0","10,150.0","6.48M","3.48%"
"08/15/2024","10,050.0","10,050.0","10,300.0","10,000.0","5.04M","0.00%"
"08/14/2024","10,050.0","10,450.0","10,550.0","9,950.0","14.59M","-3.83%"
"08/13/2024","10,450.0","10,600.0","10,600.0","10,450.0","3.19M","-0.48%"
"08/12/2024","10,500.0","10,500.0","10,750.0","10,450.0","3.55M","0.48%"
"08/09/2024","10,450.0","10,800.0","10,800.0","10,300.0","12.24M","-2.79%"
"08/08/2024","10,750.0","11,600.0","11,600.0","10,750.0","34.78M","-6.93%"
"08/07/2024","11,550.0","11,850.0","11,900.0","11,550.0","5.99M","-2.53%"
"08/06/2024","11,850.0","11,700.0","11,850.0","11,600.0","4.44M","2.16%"
"08/05/2024","11,600.0","11,750.0","12,000.0","11,500.0","9.82M","-4.13%"
"08/02/2024","12,100.0","11,750.0","12,150.0","11,700.0","6.20M","2.54%"
"08/01/2024","11,800.0","12,150.0","12,200.0","11,800.0","7.33M","-2.88%"
"07/31/2024","12,150.0","12,400.0","12,500.0","12,100.0","9.19M","0.00%"
"07/30/2024","12,150.0","12,400.0","12,400.0","12,100.0","4.42M","-2.02%"
"07/29/2024","12,400.0","11,950.0","12,500.0","11,850.0","12.84M","2.90%"
"07/26/2024","12,050.0","11,750.0","12,150.0","11,750.0","9.03M","2.55%"
"07/25/2024","11,750.0","11,700.0","11,850.0","11,600.0","2.68M","-0.84%"
"07/24/2024","11,850.0","11,600.0","11,850.0","11,400.0","8.78M","2.16%"
"07/23/2024","11,600.0","11,950.0","12,000.0","11,600.0","4.96M","-2.93%"
"07/22/2024","11,950.0","11,800.0","12,050.0","11,600.0","11.32M","0.00%"
"07/19/2024","11,950.0","12,350.0","12,400.0","11,950.0","6.53M","-3.24%"
"07/18/2024","12,350.0","11,850.0","12,350.0","11,800.0","11.02M","4.22%"
"07/17/2024","11,850.0","12,050.0","12,200.0","11,800.0","10.22M","-1.66%"
"07/16/2024","12,050.0","12,050.0","12,150.0","11,950.0","4.47M","0.00%"
"07/15/2024","12,050.0","12,300.0","12,350.0","12,050.0","2.52M","-1.23%"
"07/12/2024","12,200.0","12,100.0","12,450.0","12,000.0","11.47M","1.24%"
"07/11/2024","12,050.0","12,050.0","12,150.0","11,850.0","4.64M","0.42%"
"07/10/2024","12,000.0","12,000.0","12,150.0","11,950.0","3.87M","0.42%"
"07/09/2024","11,950.0","11,750.0","12,100.0","11,700.0","10.77M","1.27%"
"07/08/2024","11,800.0","12,000.0","12,050.0","11,800.0","5.45M","-1.26%"
"07/05/2024","11,950.0","12,350.0","12,450.0","11,850.0","14.80M","-3.24%"
"07/04/2024","12,350.0","12,300.0","12,400.0","12,200.0","6.52M","0.82%"
"07/03/2024","12,250.0","12,400.0","12,400.0","12,200.0","3.43M","-0.41%"
"07/02/2024","12,300.0","12,400.0","12,450.0","12,250.0","3.59M","0.82%"
"07/01/2024","12,200.0","12,200.0","12,350.0","12,050.0","4.92M","0.83%"
"06/28/2024","12,100.0","12,500.0","12,550.0","12,000.0","9.76M","-2.81%"
"06/27/2024","12,450.0","12,700.0","12,700.0","12,400.0","3.77M","-1.97%"
"06/26/2024","12,700.0","12,600.0","12,700.0","12,450.0","4.45M","1.60%"
"06/25/2024","12,500.0","12,700.0","12,700.0","12,450.0","3.92M","-0.79%"
"06/24/2024","12,600.0","12,400.0","12,900.0","12,200.0","15.06M","1.61%"
"06/21/2024","12,400.0","12,550.0","12,700.0","12,400.0","7.35M","-1.20%"
"06/20/2024","12,550.0","12,850.0","13,000.0","12,450.0","16.20M","-1.95%"
"06/19/2024","12,800.0","13,550.0","13,600.0","12,750.0","27.67M","-5.88%"
"06/18/2024","13,600.0","13,450.0","13,650.0","13,400.0","4.54M","1.49%"
"06/17/2024","13,400.0","13,350.0","13,450.0","13,150.0","6.77M","0.75%"
"06/14/2024","13,300.0","13,900.0","14,000.0","13,300.0","33.58M","-4.66%"
"06/13/2024","13,950.0","14,200.0","14,250.0","13,850.0","11.63M","-1.76%"
"06/12/2024","14,200.0","14,200.0","14,400.0","14,000.0","5.73M","0.00%"
"06/11/2024","14,200.0","14,100.0","14,200.0","13,700.0","15.71M","1.43%"
"06/10/2024","14,000.0","14,500.0","14,600.0","13,950.0","17.10M","-2.78%"
"06/07/2024","14,400.0","14,400.0","14,600.0","14,300.0","6.78M","0.70%"
"06/06/2024","14,300.0","14,400.0","14,500.0","14,100.0","7.42M","0.35%"
"06/05/2024","14,250.0","14,500.0","14,500.0","14,200.0","10.04M","-1.04%"
"06/04/2024","14,400.0","15,050.0","15,100.0","14,400.0","21.60M","-4.00%"
"06/03/2024","15,000.0","14,650.0","15,150.0","14,500.0","25.77M","3.45%"
"05/31/2024","14,500.0","14,450.0","14,550.0","14,300.0","7.71M","-1.02%"
"05/30/2024","14,650.0","14,450.0","14,650.0","14,050.0","19.29M","0.34%"
"05/29/2024","14,600.0","15,100.0","15,200.0","14,500.0","19.82M","-2.34%"
"05/28/2024","14,950.0","14,700.0","15,100.0","14,600.0","19.15M","2.40%"
"05/27/2024","14,600.0","14,400.0","14,600.0","14,000.0","9.65M","1.04%"
"05/24/2024","14,450.0","14,600.0","14,800.0","13,900.0","23.19M","-1.03%"
"05/23/2024","14,600.0","14,200.0","14,700.0","13,900.0","21.91M","2.82%"
"05/22/2024","14,200.0","15,000.0","15,000.0","14,050.0","36.52M","-4.70%"
"05/21/2024","14,900.0","14,450.0","15,100.0","14,400.0","19.93M","1.02%"
"05/20/2024","14,750.0","15,000.0","15,300.0","14,600.0","26.43M","1.03%"
"05/17/2024","14,600.0","13,850.0","14,600.0","13,800.0","38.25M","6.96%"
"05/16/2024","13,650.0","13,650.0","13,700.0","13,400.0","15.57M","0.74%"
"05/15/2024","13,550.0","13,500.0","13,750.0","13,450.0","10.11M","0.00%"
"05/14/2024","13,550.0","13,800.0","13,950.0","13,500.0","6.89M","-1.09%"
"05/13/2024","13,700.0","13,250.0","13,850.0","13,050.0","21.28M","3.79%"
"05/10/2024","13,200.0","13,500.0","13,700.0","13,200.0","8.56M","-1.86%"
"05/09/2024","13,450.0","13,650.0","13,650.0","13,200.0","9.69M","-0.37%"
"05/08/2024","13,500.0","13,150.0","13,500.0","12,900.0","19.37M","2.27%"
"05/07/2024","13,200.0","13,050.0","13,300.0","12,900.0","6.54M","1.54%"
"05/06/2024","13,000.0","12,500.0","13,300.0","12,450.0","15.43M","4.42%"
"05/03/2024","12,450.0","12,300.0","12,600.0","12,300.0","5.13M","1.63%"
"05/02/2024","12,250.0","12,300.0","12,400.0","12,250.0","3.60M","-1.21%"
"04/26/2024","12,400.0","12,400.0","12,550.0","12,350.0","4.25M","-0.80%"
"04/25/2024","12,500.0","12,400.0","12,650.0","12,300.0","5.15M","1.63%"
"04/24/2024","12,300.0","12,200.0","12,450.0","12,150.0","6.37M","1.23%"
"04/23/2024","12,150.0","12,000.0","12,200.0","12,000.0","9.49M","0.83%"
"04/22/2024","12,050.0","12,200.0","12,200.0","12,000.0","8.28M","2.12%"
"04/19/2024","11,800.0","11,400.0","11,800.0","11,050.0","22.68M","-0.42%"
"04/17/2024","11,850.0","12,600.0","12,650.0","11,850.0","20.55M","-5.95%"
"04/16/2024","12,600.0","12,400.0","12,600.0","11,950.0","18.01M","0.80%"
"04/15/2024","12,500.0","13,400.0","13,550.0","12,500.0","36.15M","-6.72%"
"04/12/2024","13,400.0","13,450.0","13,650.0","13,250.0","11.05M","0.75%"
"04/11/2024","13,300.0","13,250.0","13,500.0","13,200.0","8.18M","-0.75%"
"04/10/2024","13,400.0","13,250.0","13,800.0","13,100.0","22.13M","1.90%"
"04/09/2024","13,150.0","13,050.0","13,150.0","12,900.0","6.61M","1.15%"
"04/08/2024","13,000.0","13,000.0","13,400.0","12,850.0","25.67M","0.78%"
"04/05/2024","12,900.0","12,600.0","13,100.0","12,450.0","17.10M","1.98%"
"04/04/2024","12,650.0","12,650.0","12,800.0","12,600.0","6.91M","-1.17%"
"04/03/2024","12,800.0","12,700.0","13,000.0","12,600.0","14.18M","0.79%"
"04/02/2024","12,700.0","12,600.0","12,700.0","12,350.0","12.71M","0.40%"
"04/01/2024","12,650.0","13,050.0","13,100.0","12,650.0","13.13M","-3.07%"
"03/29/2024","13,050.0","12,850.0","13,200.0","12,750.0","14.47M","0.77%"
"03/28/2024","12,950.0","12,550.0","13,050.0","12,550.0","22.87M","3.19%"
"03/27/2024","12,550.0","12,650.0","12,650.0","12,450.0","4.12M","-0.40%"
"03/26/2024","12,600.0","12,400.0","12,800.0","12,300.0","7.38M","1.20%"
"03/25/2024","12,450.0","12,500.0","12,600.0","12,350.0","8.91M","0.00%"
"03/22/2024","12,450.0","12,750.0","12,800.0","12,350.0","12.50M","-1.97%"
"03/21/2024","12,700.0","12,850.0","12,850.0","12,600.0","10.42M","0.40%"
"03/20/2024","12,650.0","11,950.0","12,650.0","11,750.0","27.18M","6.75%"
"03/19/2024","11,850.0","11,750.0","12,000.0","11,650.0","6.46M","0.85%"
"03/18/2024","11,750.0","12,300.0","12,400.0","11,450.0","27.89M","-4.47%"
"03/15/2024","12,300.0","12,500.0","12,550.0","12,300.0","9.09M","-1.60%"
"03/14/2024","12,500.0","12,550.0","12,800.0","12,300.0","16.44M","0.40%"
"03/13/2024","12,450.0","12,500.0","12,550.0","12,300.0","8.59M","0.40%"
"03/12/2024","12,400.0","12,150.0","12,600.0","12,100.0","14.82M","1.64%"
"03/11/2024","12,200.0","12,600.0","12,600.0","12,200.0","17.67M","-2.79%"
"03/08/2024","12,550.0","12,950.0","13,050.0","12,450.0","21.63M","-3.09%"
"03/07/2024","12,950.0","12,900.0","13,150.0","12,800.0","12.93M","0.39%"
"03/06/2024","12,900.0","13,300.0","13,300.0","12,850.0","10.76M","-2.27%"
"03/05/2024","13,200.0","12,900.0","13,200.0","12,600.0","25.91M","3.13%"
"03/04/2024","12,800.0","12,750.0","13,050.0","12,600.0","16.45M","0.79%"
"03/01/2024","12,700.0","12,850.0","12,900.0","12,650.0","6.68M","-0.78%"
"02/29/2024","12,800.0","12,600.0","12,800.0","12,250.0","16.40M","1.99%"
"02/28/2024","12,550.0","12,800.0","12,850.0","12,500.0","8.03M","-0.79%"
"02/27/2024","12,650.0","12,700.0","12,950.0","12,500.0","8.43M","0.40%"
"02/26/2024","12,600.0","12,250.0","12,650.0","12,100.0","12.00M","3.28%"
"02/23/2024","12,200.0","12,650.0","12,800.0","12,200.0","13.33M","-3.17%"
"02/22/2024","12,600.0","12,700.0","13,100.0","12,600.0","12.96M","-1.56%"
"02/21/2024","12,800.0","12,600.0","12,950.0","12,550.0","9.16M","1.59%"
"02/20/2024","12,600.0","13,000.0","13,100.0","12,550.0","11.19M","-3.08%"
"02/19/2024","13,000.0","12,750.0","13,200.0","12,300.0","19.61M","1.96%"
"02/16/2024","12,750.0","13,500.0","13,550.0","12,600.0","30.63M","-5.20%"
"02/15/2024","13,450.0","13,550.0","13,750.0","13,150.0","13.83M","2.28%"
"02/07/2024","13,150.0","13,300.0","13,600.0","13,050.0","15.34M","-1.13%"
"02/06/2024","13,300.0","13,400.0","13,650.0","13,250.0","10.30M","-0.37%"
"02/05/2024","13,350.0","13,950.0","14,000.0","13,300.0","19.88M","-4.64%"
"02/02/2024","14,000.0","14,400.0","14,400.0","14,000.0","10.63M","-2.44%"
"02/01/2024","14,350.0","14,100.0","14,500.0","14,000.0","6.76M","1.06%"
"01/31/2024","14,200.0","15,000.0","15,000.0","14,200.0","18.36M","-5.02%"
"01/30/2024","14,950.0","14,650.0","15,000.0","14,650.0","7.49M","1.70%"
"01/29/2024","14,700.0","14,850.0","14,850.0","14,550.0","5.77M","0.00%"
"01/26/2024","14,700.0","14,900.0","15,050.0","14,600.0","9.22M","-0.34%"
"01/25/2024","14,750.0","14,300.0","14,750.0","14,250.0","11.25M","3.15%"
"01/24/2024","14,300.0","14,750.0","14,950.0","14,300.0","9.32M","-2.39%"
"01/23/2024","14,650.0","14,150.0","14,800.0","14,050.0","22.16M","4.64%"
"01/22/2024","14,000.0","13,700.0","14,300.0","13,500.0","11.38M","2.19%"
"01/19/2024","13,700.0","13,500.0","13,900.0","13,500.0","7.54M","2.24%"
