"Date","Price","Open","High","Low","Vol.","Change %"
"03/14/2025","23,050.0","23,400.0","23,500.0","23,000.0","6.44M","-1.91%"
"03/13/2025","23,500.0","23,800.0","23,800.0","23,400.0","3.32M","-0.84%"
"03/12/2025","23,700.0","23,700.0","24,050.0","23,550.0","4.27M","0.21%"
"03/11/2025","23,650.0","23,700.0","23,850.0","23,350.0","2.91M","-0.84%"
"03/10/2025","23,850.0","23,700.0","24,000.0","23,650.0","3.69M","0.63%"
"03/07/2025","23,700.0","23,900.0","24,000.0","23,700.0","2.77M","0.00%"
"03/06/2025","23,700.0","23,850.0","23,900.0","23,500.0","5.26M","-0.63%"
"03/05/2025","23,850.0","24,450.0","24,450.0","23,850.0","4.50M","-2.05%"
"03/04/2025","24,350.0","24,550.0","24,750.0","24,250.0","3.34M","-1.02%"
"03/03/2025","24,600.0","24,750.0","24,950.0","24,600.0","4.12M","-0.61%"
"02/28/2025","24,750.0","24,900.0","25,200.0","24,700.0","7.42M","0.81%"
"02/27/2025","24,550.0","24,250.0","24,550.0","24,000.0","4.27M","1.24%"
"02/26/2025","24,250.0","24,650.0","24,650.0","24,250.0","3.15M","-1.42%"
"02/25/2025","24,600.0","24,750.0","24,900.0","24,500.0","4.02M","0.00%"
"02/24/2025","24,600.0","24,100.0","24,600.0","24,000.0","4.06M","2.07%"
"02/21/2025","24,100.0","24,350.0","24,400.0","24,050.0","3.42M","-1.03%"
"02/20/2025","24,350.0","24,550.0","24,800.0","24,250.0","4.49M","-0.61%"
"02/19/2025","24,500.0","24,550.0","24,550.0","24,300.0","4.57M","0.41%"
"02/18/2025","24,400.0","24,450.0","24,600.0","24,300.0","3.74M","0.21%"
"02/17/2025","24,350.0","24,250.0","24,600.0","24,050.0","5.68M","0.41%"
"02/14/2025","24,250.0","23,600.0","24,650.0","23,550.0","11.69M","3.19%"
"02/13/2025","23,500.0","23,450.0","23,550.0","23,250.0","1.80M","0.21%"
"02/12/2025","23,450.0","23,450.0","23,600.0","23,250.0","2.31M","0.86%"
"02/11/2025","23,250.0","23,550.0","23,600.0","23,150.0","2.31M","-0.64%"
"02/10/2025","23,400.0","23,650.0","23,700.0","23,300.0","2.44M","-1.06%"
"02/07/2025","23,650.0","23,750.0","23,850.0","23,450.0","2.02M","-0.42%"
"02/06/2025","23,750.0","23,650.0","24,000.0","23,600.0","3.26M","0.42%"
"02/05/2025","23,650.0","23,750.0","24,100.0","23,650.0","4.01M","0.21%"
"02/04/2025","23,600.0","23,400.0","23,600.0","23,250.0","2.54M","0.85%"
"02/03/2025","23,400.0","23,500.0","23,500.0","22,950.0","3.91M","-0.85%"
"01/24/2025","23,600.0","23,550.0","23,600.0","23,250.0","2.19M","0.21%"
"01/23/2025","23,550.0","23,100.0","23,600.0","23,100.0","2.01M","1.73%"
"01/22/2025","23,150.0","23,500.0","23,600.0","23,100.0","2.40M","-1.49%"
"01/21/2025","23,500.0","23,450.0","23,700.0","23,150.0","4.15M","0.21%"
"01/20/2025","23,450.0","23,300.0","23,600.0","23,200.0","2.72M","0.64%"
"01/17/2025","23,300.0","22,650.0","23,300.0","22,450.0","4.05M","3.33%"
"01/16/2025","22,550.0","22,700.0","22,900.0","22,350.0","2.04M","0.67%"
"01/15/2025","22,400.0","22,400.0","22,550.0","22,100.0","2.45M","0.00%"
"01/14/2025","22,400.0","22,850.0","22,900.0","22,350.0","1.91M","-1.54%"
"01/13/2025","22,750.0","22,450.0","22,850.0","22,450.0","2.57M","2.71%"
